"PPID","CRT_sum","age","gender","education","party","party_choose","social_issues","econ_issues","X2016vote","Clinton_Trump","media_trust","God","random","CRT_familiarity","conserv_rep","internal_statementID","statement_type","prior","post","priorRT","postRT","signal","statementtext","mem","statementID","capped","prior_recode","Bayes_posterior","post_recode","difference","ratio","log_ratio","difference.absolute","log_ratio.absolute","signal_favors_REP","politically_concordant","memory_error","prior_extremity"
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,2,"FalseDem",67,33,3.68,1.175,"TRUE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,67,80.2395209580838,33,-47.2395209580838,0.411268656716418,-0.888508612055767,47.2395209580838,0.888508612055767,0,1,1,17
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,3,"FalseDem",71,79,5.163,0.831,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,71,83.0409356725146,79,-4.04093567251462,0.951338028169014,-0.0498858346196708,4.04093567251462,0.0498858346196708,0,1,0,21
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,4,"FalseDem",68,67,1.696,1.3,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,68,51.5151515151515,67,-15.4848484848485,0.768882858435097,-0.262816650813139,15.4848484848485,0.262816650813139,1,0,1,18
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,1,"TrueRep",41,32,6.646,1.041,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,41,58.1560283687943,32,-26.1560283687943,0.550243902439024,-0.59739364007445,26.1560283687943,0.59739364007445,1,0,1,9
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,2,"TrueRep",39,42,3.102,0.78,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,39,56.1151079136691,42,-14.1151079136691,0.748461538461538,-0.289735461263623,14.1151079136691,0.289735461263623,1,0,0,11
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,3,"TrueRep",71,35,1.424,0.92,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,71,83.0409356725146,35,-48.0409356725146,0.421478873239437,-0.863985625597279,48.0409356725146,0.863985625597279,1,0,0,21
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,4,"TrueRep",73,82,1.719,0.778,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",1,12,0,73,84.393063583815,82,-2.39306358381502,0.971643835616438,-0.0287659659343957,2.39306358381502,0.0287659659343957,1,0,1,23
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,1,"TrueDem",38,32,1.763,1.562,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,38,55.0724637681159,32,-23.0724637681159,0.581052631578947,-0.542913938317491,23.0724637681159,0.542913938317491,0,1,0,12
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,2,"TrueDem",71,43,2.037,1.134,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,71,83.0409356725146,43,-40.0409356725146,0.517816901408451,-0.65813357139313,40.0409356725146,0.65813357139313,0,1,1,21
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,3,"TrueDem",34,66,11.136,0.908,"FALSE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,34,20.4819277108434,66,-45.5180722891566,0.310332238043082,-1.17011181977872,45.5180722891566,1.17011181977872,1,0,1,16
146,7,33,2,5,2,1,1,1,1,2,3,3,2,3,-2.88998036423133,4,"TrueDem",65,74,2.307,0.963,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,65,78.7878787878788,74,-4.78787878787878,0.939230769230769,-0.0626940693389233,4.78787878787878,0.0626940693389233,0,1,0,15
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,1,"FalseRep",40,28,3.794,9.857,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,40,57.1428571428571,28,-29.1428571428571,0.49,-0.713349887877465,29.1428571428571,0.713349887877465,1,1,0,10
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,2,"FalseRep",27,41,5.437,2.406,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,27,15.606936416185,41,-25.393063583815,0.380656985760609,-0.965856609209666,25.393063583815,0.965856609209666,0,0,0,23
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,3,"FalseRep",22,0,3.517,2.731,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,22,12.3595505617978,0.5,11.8595505617978,24.7191011235955,3.20757626961427,11.8595505617978,3.20757626961427,0,0,0,28
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,4,"FalseRep",43,44,4.359,2.023,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,43,27.3885350318471,44,-16.6114649681529,0.622466705269253,-0.474065137584915,16.6114649681529,0.474065137584915,0,0,0,7
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,1,"FalseDem",39,28,4.547,3.955,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,39,24.2236024844721,28,-3.77639751552795,0.865128660159716,-0.144877043041929,3.77639751552795,0.144877043041929,1,1,0,11
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,2,"FalseDem",63,70,5.064,2.036,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,63,45.985401459854,70,-24.014598540146,0.656934306569343,-0.42017125549786,24.014598540146,0.42017125549786,1,1,1,13
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,3,"FalseDem",44,65,5.873,2.093,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,44,61.1111111111111,65,3.88888888888889,1.06363636363636,0.0616935690053398,3.88888888888889,0.0616935690053398,0,0,1,6
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,4,"FalseDem",59,67,4.23,2.289,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,59,74.2138364779874,67,-7.21383647798741,0.902796610169492,-0.102257988842558,7.21383647798741,0.102257988842558,0,0,0,9
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,1,"TrueRep",64,63,2.768,2.581,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,64,78.0487804878049,63,-15.0487804878049,0.8071875,-0.214199295691977,15.0487804878049,0.214199295691977,1,1,0,14
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,2,"TrueRep",63,66,4.878,2.292,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,63,77.3006134969325,66,-11.3006134969325,0.853809523809524,-0.158047150106381,11.3006134969325,0.158047150106381,1,1,1,13
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,3,"TrueRep",23,40,5.457,2.983,"FALSE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,23,12.9943502824859,40,-27.0056497175141,0.324858757062147,-1.12436478477052,27.0056497175141,1.12436478477052,0,0,1,27
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,4,"TrueRep",28,41,4.072,2.17,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,28,43.75,41,-2.75000000000001,0.937142857142857,-0.0649195460993158,2.75000000000001,0.0649195460993158,1,1,0,22
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,1,"TrueDem",35,57,6.044,1.717,"FALSE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,35,21.2121212121212,57,-35.7878787878788,0.372142477405635,-0.988478494257626,35.7878787878788,0.988478494257626,1,1,1,15
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,2,"TrueDem",63,63,5.845,3.556,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,63,77.3006134969325,63,-14.3006134969325,0.815,-0.204567165741274,14.3006134969325,0.204567165741274,0,0,0,13
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,3,"TrueDem",40,57,9.846,2.365,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,40,57.1428571428571,57,-0.142857142857139,0.9975,-0.00250313021811848,0.142857142857139,0.00250313021811848,0,0,0,10
147,4,29,1,3,6,2,4,4,5,2,3,1,2,3,2.03682636355456,4,"TrueDem",58,62,7.564,1.688,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,58,73.4177215189873,62,-11.4177215189873,0.84448275862069,-0.169030959022398,11.4177215189873,0.169030959022398,0,0,1,8
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,1,"FalseRep",68,41,4.603,2.426,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,68,51.5151515151515,41,10.5151515151515,1.25646711012565,0.22830390187352,10.5151515151515,0.22830390187352,0,1,1,18
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,2,"FalseRep",34,44,2.327,2.044,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,34,20.4819277108434,44,-23.5180722891566,0.465498357064622,-0.764646711670551,23.5180722891566,0.764646711670551,0,1,0,16
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,3,"FalseRep",32,41,1.924,1.533,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,32,48.4848484848485,41,-7.48484848484848,0.845625,-0.167679280057085,7.48484848484848,0.167679280057085,1,0,1,18
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,4,"FalseRep",29,41,3.483,1.525,"TRUE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,29,44.9612403100775,41,-3.96124031007751,0.911896551724138,-0.0922287254685306,3.96124031007751,0.0922287254685306,1,0,0,21
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,1,"FalseDem",31,42,4.713,1.568,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,31,18.3431952662722,42,-23.6568047337278,0.436742744435052,-0.828410942733204,23.6568047337278,0.828410942733204,1,0,0,19
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,2,"FalseDem",54,40,9.682,1.663,"TRUE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,54,70.1298701298701,40,-30.1298701298701,0.57037037037037,-0.561469356584746,30.1298701298701,0.561469356584746,0,1,1,4
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,3,"FalseDem",63,37,1.98,1.461,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,63,45.985401459854,37,8.98540145985402,1.24284868810416,0.217406073907275,8.98540145985402,0.217406073907275,1,0,0,13
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,4,"FalseDem",69,42,5.505,1.718,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,69,52.6717557251908,42,10.6717557251908,1.25408942202835,0.226409749100831,10.6717557251908,0.226409749100831,1,0,0,19
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,1,"TrueRep",66,40,1.586,1.246,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,66,79.5180722891566,40,-39.5180722891566,0.503030303030303,-0.687104866103983,39.5180722891566,0.687104866103983,1,0,1,16
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,2,"TrueRep",52,36,1.648,1.795,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,52,68.421052631579,36,-32.421052631579,0.526153846153846,-0.642161625827078,32.421052631579,0.642161625827078,1,0,1,2
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,3,"TrueRep",57,40,1.558,1.609,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",1,11,0,57,72.6114649681529,40,-32.6114649681529,0.550877192982456,-0.596243374920342,32.6114649681529,0.596243374920342,1,0,1,7
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,4,"TrueRep",38,59,1.822,1.618,"FALSE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",1,12,0,38,23.4567901234568,59,-35.5432098765432,0.397572713956895,-0.922377433423627,35.5432098765432,0.922377433423627,0,1,0,12
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,1,"TrueDem",65,41,13.656,1.539,"FALSE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,65,48.1481481481482,41,7.14814814814816,1.1743450767841,0.160710610740991,7.14814814814816,0.160710610740991,1,0,0,15
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,2,"TrueDem",56,43,4.053,2.165,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,56,38.8888888888889,43,-4.11111111111111,0.904392764857881,-0.100491538546322,4.11111111111111,0.100491538546322,1,0,0,6
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,3,"TrueDem",37,41,1.841,1.483,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,37,54.014598540146,41,-13.014598540146,0.759054054054054,-0.275682286659828,13.014598540146,0.275682286659828,0,1,1,13
148,1,30,2,5,2,1,2,3,1,1,5,1,1,2,-1.61024936321617,4,"TrueDem",60,62,6.315,1.972,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,60,42.8571428571429,62,-19.1428571428571,0.691244239631336,-0.369262059444204,19.1428571428571,0.369262059444204,1,0,0,10
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,1,"FalseRep",69,3,3.825,2.278,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,69,52.6717557251908,3,49.6717557251908,17.5572519083969,2.86546707871609,49.6717557251908,2.86546707871609,0,1,0,19
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,2,"FalseRep",71,68,20.934,5.771,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,71,55.0387596899225,68,-12.9612403100775,0.809393524851801,-0.211470046508372,12.9612403100775,0.211470046508372,0,1,0,21
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,3,"FalseRep",41,36,3.77,4.574,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,41,25.7861635220126,36,-10.2138364779874,0.716282320055905,-0.333680887983942,10.2138364779874,0.333680887983942,0,1,1,9
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,4,"FalseRep",100,100,5.188,2.304,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,99.5,99.0049751243781,99.5,-0.495024875621894,0.99502487562189,-0.00498754151103916,0.495024875621894,0.00498754151103916,0,1,0,50
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,1,"FalseDem",100,100,4.192,2.427,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,99.5,99.0049751243781,99.5,-0.495024875621894,0.99502487562189,-0.00498754151103916,0.495024875621894,0.00498754151103916,1,0,1,50
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,2,"FalseDem",68,70,5.316,12.26,"TRUE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,68,80.9523809523809,70,-10.9523809523809,0.864705882352941,-0.145365850271525,10.9523809523809,0.145365850271525,0,1,0,18
149,2,25,1,3,3,1,2,2,1,1,2,3,2,3,-1.44499018211566,3,"FalseDem",59,76,5.479,6.512,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,59,41.8439716312057,76,-34.1560283687943,0.550578574094811,-0.596785600770689,34.1560283687943,0.596785600770689,1,0,1,9
